show_id,type,title,director,country,date_added,release_year,rating,duration,listed_in,year_added,genre1,genre2,genre3
483,TV Show,How to Become a Tyrant,,Pakistan,09/07/2021,2021,TV-MA,1 Season,Docuseries,2021,Docuseries,,
488,TV Show,The Cook of Castamar,,Pakistan,09/07/2021,2021,TV-MA,1 Season,"International TV Shows, Romantic TV Shows, Spanish-Language TV Shows",2021,International TV Shows,Romantic TV Shows,Spanish-Language TV Shows
489,TV Show,Virgin River,,United States,09/07/2021,2021,TV-14,3 Seasons,"Romantic TV Shows, TV Dramas",2021,Romantic TV Shows,TV Dramas,
491,TV Show,Elize Matsunaga: Once Upon a Crime,,Pakistan,08/07/2021,2021,TV-MA,1 Season,"Crime TV Shows, Docuseries, International TV Shows",2021,Crime TV Shows,Docuseries,International TV Shows
494,TV Show,RESIDENT EVIL: Infinite Darkness,,United States,08/07/2021,2021,TV-MA,1 Season,"Anime Series, TV Horror, TV Thrillers",2021,Anime Series,TV Horror,TV Thrillers
498,TV Show,Cat People,,Pakistan,07/07/2021,2021,TV-14,1 Season,Docuseries,2021,Docuseries,,
500,TV Show,Dogs,,United States,07/07/2021,2021,TV-PG,2 Seasons,Docuseries,2021,Docuseries,,
504,TV Show,The Mire,Jan Holoubek,Poland,07/07/2021,2021,TV-MA,2 Seasons,"Crime TV Shows, International TV Shows, TV Dramas",2021,Crime TV Shows,International TV Shows,TV Dramas
505,TV Show,The War Next-door,,Pakistan,07/07/2021,2021,TV-MA,1 Season,"International TV Shows, Spanish-Language TV Shows, TV Comedies",2021,International TV Shows,Spanish-Language TV Shows,TV Comedies
510,TV Show,Ask the StoryBots,,United States,06/07/2021,2019,TV-Y,3 Seasons,Kids' TV,2021,Kids' TV,,
511,TV Show,Between,,Canada,06/07/2021,2016,TV-14,2 Seasons,"International TV Shows, TV Dramas, TV Mysteries",2021,International TV Shows,TV Dramas,TV Mysteries
512,TV Show,Chelsea,,United States,06/07/2021,2017,TV-MA,2 Seasons,"Stand-Up Comedy & Talk Shows, TV Comedies",2021,Stand-Up Comedy & Talk Shows,TV Comedies,
513,TV Show,Code Lyoko,,France,06/07/2021,2007,TV-Y7,4 Seasons,Kids' TV,2021,Kids' TV,,
514,TV Show,Colony,,United States,06/07/2021,2018,TV-14,3 Seasons,"TV Action & Adventure, TV Dramas, TV Sci-Fi & Fantasy",2021,TV Action & Adventure,TV Dramas,TV Sci-Fi & Fantasy
515,TV Show,Cuckoo,,United Kingdom,06/07/2021,2019,TV-MA,5 Seasons,"British TV Shows, International TV Shows, TV Comedies",2021,British TV Shows,International TV Shows,TV Comedies
516,TV Show,Derry Girls,,United Kingdom,06/07/2021,2019,TV-MA,2 Seasons,"British TV Shows, International TV Shows, TV Comedies",2021,British TV Shows,International TV Shows,TV Comedies
517,TV Show,Girl from Nowhere,,Thailand,06/07/2021,2021,TV-MA,2 Seasons,"International TV Shows, TV Dramas, TV Mysteries",2021,International TV Shows,TV Dramas,TV Mysteries
518,TV Show,Good Morning Call,,Japan,06/07/2021,2017,TV-14,2 Seasons,"International TV Shows, Romantic TV Shows, TV Comedies",2021,International TV Shows,Romantic TV Shows,TV Comedies
520,TV Show,I AM A KILLER,,United Kingdom,06/07/2021,2020,TV-MA,2 Seasons,"British TV Shows, Crime TV Shows, Docuseries",2021,British TV Shows,Crime TV Shows,Docuseries
521,TV Show,I Think You Should Leave with Tim Robinson,,United States,06/07/2021,2021,TV-MA,2 Seasons,TV Comedies,2021,TV Comedies,,
522,TV Show,Kim's Convenience,,Canada,06/07/2021,2021,TV-MA,5 Seasons,"International TV Shows, TV Comedies",2021,International TV Shows,TV Comedies,
523,TV Show,Larva,,Russia,06/07/2021,2015,TV-Y7,3 Seasons,"Kids' TV, Korean TV Shows, TV Comedies",2021,Kids' TV,Korean TV Shows,TV Comedies
524,TV Show,Marcella,,United Kingdom,06/07/2021,2019,TV-MA,3 Seasons,"British TV Shows, Crime TV Shows, International TV Shows",2021,British TV Shows,Crime TV Shows,International TV Shows
525,TV Show,Midnight Diner: Tokyo Stories,,Japan,06/07/2021,2019,TV-MA,2 Seasons,"International TV Shows, TV Dramas",2021,International TV Shows,TV Dramas,
526,TV Show,My Little Pony: Friendship Is Magic,,United States,06/07/2021,2018,TV-Y,8 Seasons,Kids' TV,2021,Kids' TV,,
527,TV Show,Orange Is the New Black,,United States,06/07/2021,2019,TV-MA,7 Seasons,"TV Comedies, TV Dramas",2021,TV Comedies,TV Dramas,
528,TV Show,Puffin Rock,,Ireland,06/07/2021,2016,TV-Y,2 Seasons,Kids' TV,2021,Kids' TV,,
531,TV Show,Richie Rich,,United States,06/07/2021,2015,TV-G,2 Seasons,"Kids' TV, TV Comedies",2021,Kids' TV,TV Comedies,
533,TV Show,Scream,,United States,06/07/2021,2019,TV-MA,3 Seasons,"Crime TV Shows, TV Horror, TV Mysteries",2021,Crime TV Shows,TV Horror,TV Mysteries
534,TV Show,Shtisel,,Israel,06/07/2021,2021,TV-14,3 Seasons,"International TV Shows, TV Dramas",2021,International TV Shows,TV Dramas,
536,TV Show,Some Assembly Required,,Canada,06/07/2021,2015,TV-Y,2 Seasons,"Kids' TV, TV Comedies",2021,Kids' TV,TV Comedies,
537,TV Show,Tales by Light,,Australia,06/07/2021,2018,TV-14,3 Seasons,"Docuseries, International TV Shows, Science & Nature TV",2021,Docuseries,International TV Shows,Science & Nature TV
538,TV Show,Terrace House: Opening New Doors,,Japan,06/07/2021,2018,TV-14,6 Seasons,"International TV Shows, Reality TV",2021,International TV Shows,Reality TV,
539,TV Show,The A List,,United Kingdom,06/07/2021,2021,TV-PG,2 Seasons,"British TV Shows, International TV Shows, TV Dramas",2021,British TV Shows,International TV Shows,TV Dramas
540,TV Show,The New Legends of Monkey,,Australia,06/07/2021,2020,TV-PG,2 Seasons,"Kids' TV, TV Action & Adventure, TV Sci-Fi & Fantasy",2021,Kids' TV,TV Action & Adventure,TV Sci-Fi & Fantasy
541,TV Show,The Worst Witch,,United Kingdom,06/07/2021,2020,TV-G,4 Seasons,"British TV Shows, Kids' TV",2021,British TV Shows,Kids' TV,
544,TV Show,Undercover,,Belgium,06/07/2021,2020,TV-MA,2 Seasons,"Crime TV Shows, International TV Shows, TV Action & Adventure",2021,Crime TV Shows,International TV Shows,TV Action & Adventure
545,TV Show,Workin' Moms,,Canada,06/07/2021,2021,TV-MA,5 Seasons,"International TV Shows, TV Comedies",2021,International TV Shows,TV Comedies,
546,TV Show,YooHoo to the Rescue,,South Korea,06/07/2021,2020,TV-Y,3 Seasons,"Kids' TV, Korean TV Shows",2021,Kids' TV,Korean TV Shows,
547,TV Show,You Are My Spring,,Pakistan,06/07/2021,2021,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas",2021,International TV Shows,Romantic TV Shows,TV Dramas
548,TV Show,We the People,,United States,04/07/2021,2021,TV-Y7,1 Season,Kids' TV,2021,Kids' TV,,
549,TV Show,Grey's Anatomy,,United States,03/07/2021,2020,TV-14,17 Seasons,"Romantic TV Shows, TV Dramas",2021,Romantic TV Shows,TV Dramas,
550,TV Show,Big Timber,,Pakistan,02/07/2021,2020,TV-14,1 Season,"International TV Shows, Reality TV",2021,International TV Shows,Reality TV,
554,TV Show,Mortel,,France,02/07/2021,2019,TV-MA,2 Seasons,"Crime TV Shows, International TV Shows, TV Dramas",2021,Crime TV Shows,International TV Shows,TV Dramas
566,TV Show,Bureau of Magical Things,,Australia,01/07/2021,2020,TV-G,1 Season,"International TV Shows, Kids' TV, TV Mysteries",2021,International TV Shows,Kids' TV,TV Mysteries
572,TV Show,Generation 56k,,Pakistan,01/07/2021,2021,TV-MA,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies",2021,International TV Shows,Romantic TV Shows,TV Comedies
578,TV Show,Masameer County,Malik Nejer,Saudi Arabia,01/07/2021,2021,TV-MA,1 Season,"International TV Shows, TV Comedies",2021,International TV Shows,TV Comedies,
588,TV Show,Quarantine Tales,"Sidharta Tata, Aco Tenriyagelli, Dian Sastrowardoyo, Ifa Isfansyah, Jason Iskandar",,01/07/2021,2020,TV-MA,1 Season,"International TV Shows, TV Comedies, TV Dramas",2021,International TV Shows,TV Comedies,TV Dramas
589,TV Show,Rainbow Rangers,,United States,01/07/2021,2018,TV-Y,1 Season,Kids' TV,2021,Kids' TV,,
591,TV Show,Sailor Moon Crystal,,Pakistan,01/07/2021,2016,TV-Y7,3 Seasons,"Anime Series, Kids' TV",2021,Anime Series,Kids' TV,
618,TV Show,Young Royals,,Sweden,01/07/2021,2021,TV-MA,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas",2021,International TV Shows,Romantic TV Shows,TV Dramas
621,TV Show,Droppin' Cash: Los Angeles,,United States,30/06/2021,2019,TV-MA,1 Season,Reality TV,2021,Reality TV,,
622,TV Show,Legend of Exorcism,Shen Leping,,30/06/2021,2020,TV-14,1 Season,"Anime Series, Crime TV Shows, International TV Shows",2021,Anime Series,Crime TV Shows,International TV Shows
626,TV Show,Somos.,,Mexico,30/06/2021,2021,TV-MA,1 Season,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",2021,Crime TV Shows,International TV Shows,Spanish-Language TV Shows
627,TV Show,Sophie: A Murder in West Cork,John Dower,United Kingdom,30/06/2021,2021,TV-MA,1 Season,"British TV Shows, Crime TV Shows, Docuseries",2021,British TV Shows,Crime TV Shows,Docuseries
628,TV Show,The Daily Life of the Immortal King,,China,30/06/2021,2020,TV-14,1 Season,"Anime Series, International TV Shows, Teen TV Shows",2021,Anime Series,International TV Shows,Teen TV Shows
629,TV Show,StarBeam,,United States,29/06/2021,2021,TV-Y,4 Seasons,Kids' TV,2021,Kids' TV,,
632,TV Show,The Seven Deadly Sins,,Japan,28/06/2021,2021,TV-14,5 Seasons,"Anime Series, International TV Shows",2021,Anime Series,International TV Shows,
638,TV Show,Ray,"Srijit Mukherji, Vasan Bala, Abhishek Chaubey",,25/06/2021,2021,TV-MA,1 Season,"International TV Shows, TV Dramas, TV Mysteries",2021,International TV Shows,TV Dramas,TV Mysteries
639,TV Show,Sex/Life,,United States,25/06/2021,2021,TV-MA,1 Season,"Romantic TV Shows, TV Dramas",2021,Romantic TV Shows,TV Dramas,
640,TV Show,Godzilla Singular Point,,Pakistan,24/06/2021,2021,TV-14,1 Season,"Anime Series, International TV Shows",2021,Anime Series,International TV Shows,
641,TV Show,Jiva!,,Pakistan,24/06/2021,2021,TV-MA,1 Season,"International TV Shows, TV Dramas",2021,International TV Shows,TV Dramas,
643,TV Show,The Naked Director,,Japan,24/06/2021,2021,TV-MA,2 Seasons,"International TV Shows, TV Dramas",2021,International TV Shows,TV Dramas,
648,TV Show,The Parisian Agency: Exclusive Properties,,Pakistan,23/06/2021,2021,TV-G,1 Season,"International TV Shows, Reality TV",2021,International TV Shows,Reality TV,
649,TV Show,Too Hot to Handle,,United States,23/06/2021,2021,TV-MA,2 Seasons,"Reality TV, Romantic TV Shows",2021,Reality TV,Romantic TV Shows,
654,TV Show,This Is Pop,,Pakistan,22/06/2021,2021,TV-MA,1 Season,"Docuseries, International TV Shows",2021,Docuseries,International TV Shows,
658,TV Show,The Mole,,United States,21/06/2021,2001,TV-14,2 Seasons,"Reality TV, TV Action & Adventure, TV Mysteries",2021,Reality TV,TV Action & Adventure,TV Mysteries
659,TV Show,"Nevertheless,",,Pakistan,20/06/2021,2021,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas",2021,International TV Shows,Romantic TV Shows,TV Dramas
660,TV Show,Bangkok Love Stories: Innocence,,Thailand,19/06/2021,2018,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas",2021,International TV Shows,Romantic TV Shows,TV Dramas
661,TV Show,Black Lightning,,United States,19/06/2021,2021,TV-14,4 Seasons,"TV Action & Adventure, TV Dramas, TV Sci-Fi & Fantasy",2021,TV Action & Adventure,TV Dramas,TV Sci-Fi & Fantasy
662,TV Show,Call My Agent!,,France,19/06/2021,2018,TV-MA,4 Seasons,"International TV Shows, TV Comedies, TV Dramas",2021,International TV Shows,TV Comedies,TV Dramas
663,TV Show,Champions,,United States,19/06/2021,2018,TV-14,1 Season,TV Comedies,2021,TV Comedies,,
664,TV Show,Charité at War,,Pakistan,19/06/2021,2019,TV-MA,1 Season,"International TV Shows, TV Dramas",2021,International TV Shows,TV Dramas,
665,TV Show,Cleo & Cuquin,Fernando Moro,Spain,19/06/2021,2020,TV-Y,2 Seasons,Kids' TV,2021,Kids' TV,,
666,TV Show,Deadwind,,Finland,19/06/2021,2020,TV-MA,2 Seasons,"Crime TV Shows, International TV Shows, TV Dramas",2021,Crime TV Shows,International TV Shows,TV Dramas
667,TV Show,Gameboys Level-Up Edition,Ivan Andrew Payawal,,19/06/2021,2020,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies",2021,International TV Shows,Romantic TV Shows,TV Comedies
668,TV Show,Glee,,United States,19/06/2021,2015,TV-14,6 Seasons,"TV Comedies, TV Dramas, Teen TV Shows",2021,TV Comedies,TV Dramas,Teen TV Shows
669,TV Show,Hap and Leonard,,United States,19/06/2021,2018,TV-MA,3 Seasons,"Crime TV Shows, TV Dramas",2021,Crime TV Shows,TV Dramas,
670,TV Show,Locked Up,,Spain,19/06/2021,2020,TV-MA,5 Seasons,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",2021,Crime TV Shows,International TV Shows,Spanish-Language TV Shows
674,TV Show,No Time for Shame,,Argentina,19/06/2021,2019,TV-MA,1 Season,"International TV Shows, Reality TV, Spanish-Language TV Shows",2021,International TV Shows,Reality TV,Spanish-Language TV Shows
675,TV Show,Pose,,United States,19/06/2021,2019,TV-MA,2 Seasons,TV Dramas,2021,TV Dramas,,
676,TV Show,REA(L)OVE,,Japan,19/06/2021,2018,TV-MA,1 Season,"International TV Shows, Reality TV, Romantic TV Shows",2021,International TV Shows,Reality TV,Romantic TV Shows
677,TV Show,Riverdale,Rob Seidenglanz,United States,19/06/2021,2019,TV-14,4 Seasons,"Crime TV Shows, TV Dramas, TV Mysteries",2021,Crime TV Shows,TV Dramas,TV Mysteries
678,TV Show,Schitt's Creek,,Canada,19/06/2021,2020,TV-MA,6 Seasons,TV Comedies,2021,TV Comedies,,
679,TV Show,The Assassination of Gianni Versace,,United States,19/06/2021,2018,TV-MA,1 Season,"Crime TV Shows, TV Dramas, TV Thrillers",2021,Crime TV Shows,TV Dramas,TV Thrillers
680,TV Show,The Judgement,,Thailand,19/06/2021,2018,TV-MA,1 Season,"Crime TV Shows, International TV Shows, TV Dramas",2021,Crime TV Shows,International TV Shows,TV Dramas
681,TV Show,The Last Dance,,United States,19/06/2021,2020,TV-MA,1 Season,Docuseries,2021,Docuseries,,
682,TV Show,They've Gotta Have Us,Simon Frederick,United Kingdom,19/06/2021,2018,TV-MA,1 Season,"British TV Shows, Docuseries",2021,British TV Shows,Docuseries,
683,TV Show,Why Are You Like This,,Australia,19/06/2021,2021,TV-MA,1 Season,"International TV Shows, TV Comedies",2021,International TV Shows,TV Comedies,
685,TV Show,Elite,,Spain,18/06/2021,2021,TV-MA,4 Seasons,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",2021,Crime TV Shows,International TV Shows,Spanish-Language TV Shows
687,TV Show,Hospital Playlist,,South Korea,18/06/2021,2021,TV-14,2 Seasons,"International TV Shows, Korean TV Shows, TV Comedies",2021,International TV Shows,Korean TV Shows,TV Comedies
692,TV Show,So Not Worth It,,Pakistan,18/06/2021,2021,TV-14,1 Season,"International TV Shows, TV Comedies",2021,International TV Shows,TV Comedies,
693,TV Show,The Rational Life,Hsu Fu-chun,Taiwan,18/06/2021,2021,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas",2021,International TV Shows,Romantic TV Shows,TV Dramas
697,TV Show,Black Summer,,Canada,17/06/2021,2021,TV-MA,2 Seasons,"TV Action & Adventure, TV Dramas, TV Horror",2021,TV Action & Adventure,TV Dramas,TV Horror
698,TV Show,Elite Short Stories: Carla Samuel,,Pakistan,17/06/2021,2021,TV-MA,1 Season,"International TV Shows, Romantic TV Shows, Spanish-Language TV Shows",2021,International TV Shows,Romantic TV Shows,Spanish-Language TV Shows
700,TV Show,Katla,,Iceland,17/06/2021,2021,TV-MA,1 Season,"International TV Shows, TV Dramas, TV Mysteries",2021,International TV Shows,TV Dramas,TV Mysteries
701,TV Show,Record of Ragnarok,,Pakistan,17/06/2021,2021,TV-MA,1 Season,"Anime Series, International TV Shows",2021,Anime Series,International TV Shows,
704,TV Show,The Gift,,Turkey,17/06/2021,2021,TV-MA,3 Seasons,"International TV Shows, TV Dramas, TV Mysteries",2021,International TV Shows,TV Dramas,TV Mysteries
707,TV Show,Elite Short Stories: Omar Ander Alexis,,Pakistan,16/06/2021,2021,TV-MA,1 Season,"International TV Shows, Spanish-Language TV Shows, TV Dramas",2021,International TV Shows,Spanish-Language TV Shows,TV Dramas
708,TV Show,Let's Eat,Sarawut Wichiensarn,,16/06/2021,2021,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies",2021,International TV Shows,Romantic TV Shows,TV Comedies
710,TV Show,Millennials,,Argentina,16/06/2021,2020,TV-MA,3 Seasons,"International TV Shows, Romantic TV Shows, Spanish-Language TV Shows",2021,International TV Shows,Romantic TV Shows,Spanish-Language TV Shows
711,TV Show,Penguin Town,,Pakistan,16/06/2021,2021,TV-PG,1 Season,"Docuseries, Science & Nature TV",2021,Docuseries,Science & Nature TV,
714,TV Show,Avengers Climate Conundrum,,United States,15/06/2021,2020,TV-Y7,1 Season,"Kids' TV, TV Comedies",2021,Kids' TV,TV Comedies,
715,TV Show,Beyond Evil,,Pakistan,15/06/2021,2021,TV-MA,1 Season,"Crime TV Shows, International TV Shows, TV Thrillers",2021,Crime TV Shows,International TV Shows,TV Thrillers
716,TV Show,Elite Short Stories: Nadia Guzmán,,Pakistan,15/06/2021,2021,TV-MA,1 Season,"International TV Shows, Romantic TV Shows, Spanish-Language TV Shows",2021,International TV Shows,Romantic TV Shows,Spanish-Language TV Shows
720,TV Show,Power Rangers Dino Fury,,United States,15/06/2021,2021,TV-G,1 Season,Kids' TV,2021,Kids' TV,,
721,TV Show,Rhyme Time Town,,Pakistan,15/06/2021,2021,TV-Y,2 Seasons,Kids' TV,2021,Kids' TV,,
724,TV Show,The American Bible Challenge,Michael Simon,United States,15/06/2021,2014,TV-G,1 Season,Reality TV,2021,Reality TV,,
726,TV Show,Elite Short Stories: Guzmán Caye Rebe,,Pakistan,14/06/2021,2021,TV-MA,1 Season,"International TV Shows, Spanish-Language TV Shows, TV Dramas",2021,International TV Shows,Spanish-Language TV Shows,TV Dramas
727,TV Show,Metallica: Some Kind of Monster,"Joe Berlinger, Bruce Sinofsky",United States,13/06/2021,2014,TV-MA,1 Season,TV Shows,2021,TV Shows,,
732,TV Show,Love (ft. Marriage and Divorce),,South Korea,12/06/2021,2021,TV-14,2 Seasons,"International TV Shows, TV Dramas",2021,International TV Shows,TV Dramas,
734,TV Show,LEGO Friends: The Power of Friendship,,Denmark,11/06/2021,2016,TV-Y7,2 Seasons,Kids' TV,2021,Kids' TV,,
735,TV Show,Lupin,,France,11/06/2021,2021,TV-MA,2 Seasons,"Crime TV Shows, International TV Shows, TV Action & Adventure",2021,Crime TV Shows,International TV Shows,TV Action & Adventure
738,TV Show,Trese,Jay Oliva,Philippines,11/06/2021,2021,TV-MA,1 Season,"Anime Series, Crime TV Shows, TV Horror",2021,Anime Series,Crime TV Shows,TV Horror
745,TV Show,Locombianos,,Colombia,10/06/2021,2021,TV-MA,1 Season,"International TV Shows, Spanish-Language TV Shows, Stand-Up Comedy & Talk Shows",2021,International TV Shows,Spanish-Language TV Shows,Stand-Up Comedy & Talk Shows
749,TV Show,"Fresh, Fried & Crispy",,United States,09/06/2021,2021,TV-PG,1 Season,Reality TV,2021,Reality TV,,
750,TV Show,L.A.’s Finest,,United States,09/06/2021,2021,TV-MA,2 Seasons,"Crime TV Shows, TV Action & Adventure, TV Comedies",2021,Crime TV Shows,TV Action & Adventure,TV Comedies
752,TV Show,Guru Aur Bhole,,Pakistan,08/06/2021,2018,TV-Y7,2 Seasons,"Kids' TV, TV Comedies",2021,Kids' TV,TV Comedies,
754,TV Show,"Newly Rich, Newly Poor",,Colombia,06/06/2021,2007,TV-MA,1 Season,"International TV Shows, Romantic TV Shows, Spanish-Language TV Shows",2021,International TV Shows,Romantic TV Shows,Spanish-Language TV Shows
759,TV Show,Feel Good,Ally Pankiw,United Kingdom,04/06/2021,2021,TV-MA,2 Seasons,"Romantic TV Shows, TV Comedies, TV Dramas",2021,Romantic TV Shows,TV Comedies,TV Dramas
762,TV Show,Human: The World Within,,Pakistan,04/06/2021,2021,TV-PG,1 Season,"Docuseries, Science & Nature TV",2021,Docuseries,Science & Nature TV,
764,TV Show,Sweet Tooth,,United States,04/06/2021,2021,TV-14,1 Season,"TV Action & Adventure, TV Dramas, TV Sci-Fi & Fantasy",2021,TV Action & Adventure,TV Dramas,TV Sci-Fi & Fantasy
768,TV Show,Creator's File: GOLD,,Japan,03/06/2021,2021,TV-14,1 Season,"International TV Shows, TV Comedies",2021,International TV Shows,TV Comedies,
772,TV Show,Pretty Guardian Sailor Moon Eternal The Movie,Chiaki Kon,,03/06/2021,2021,TV-14,1 Season,TV Shows,2021,TV Shows,,
773,TV Show,Summertime,,Italy,03/06/2021,2021,TV-MA,2 Seasons,"International TV Shows, Romantic TV Shows, TV Dramas",2021,International TV Shows,Romantic TV Shows,TV Dramas
779,TV Show,Attack on Titan,,Japan,02/06/2021,2013,TV-MA,1 Season,"Anime Series, International TV Shows",2021,Anime Series,International TV Shows,
