show_id,type,title,director,country,date_added,release_year,rating,duration,listed_in,year_added,genre1,genre2,genre3
269,Movie,Unroyal,Moses Inwang,Nigeria,15/08/2021,2020,TV-MA,97,"Dramas, International Movies",2021,Dramas,International Movies,
271,Movie,Beckett,Ferdinando Cito Filomarino,Italy,13/08/2021,2021,TV-MA,110,Action & Adventure,2021,Action & Adventure,,
279,Movie,Lokillo: Nothing's the Same,Julián Gaviria,Colombia,12/08/2021,2021,TV-MA,64,Stand-Up Comedy,2021,Stand-Up Comedy,,
280,Movie,Monster Hunter: Legends of the Guild,Steven Yamamoto,United States,12/08/2021,2021,TV-PG,59,"Action & Adventure, Anime Features, Children & Family Movies",2021,Action & Adventure,Anime Features,Children & Family Movies
282,Movie,Brother Jekwu,Charles Uwagbai,Nigeria,11/08/2021,2016,TV-14,101,"Comedies, International Movies",2021,Comedies,International Movies,
283,Movie,La diosa del asfalto,Julián Hernández,Mexico,11/08/2021,2020,TV-MA,127,"Dramas, Independent Movies, International Movies",2021,Dramas,Independent Movies,International Movies
284,Movie,Misha and the Wolves,Sam Hobkinson,Belgium,11/08/2021,2021,PG-13,90,"Documentaries, International Movies",2021,Documentaries,International Movies,
285,Movie,The Kissing Booth 3,Vince Marcello,United Kingdom,11/08/2021,2021,TV-14,114,"Comedies, Romantic Movies",2021,Comedies,Romantic Movies,
286,Movie,The Railway Man,Jonathan Teplitzky,Switzerland,11/08/2021,2013,R,108,"Dramas, International Movies",2021,Dramas,International Movies,
291,Movie,Untold: Malice at the Palace,Floyd Russ,United States,10/08/2021,2021,TV-MA,70,"Documentaries, Sports Movies",2021,Documentaries,Sports Movies,
293,Movie,Quartet,Dustin Hoffman,United Kingdom,08/08/2021,2012,PG-13,98,"Comedies, Dramas, Independent Movies",2021,Comedies,Dramas,Independent Movies
294,Movie,Slay,Adze Ugah,South Africa,08/08/2021,2021,TV-MA,86,"Comedies, International Movies, Romantic Movies",2021,Comedies,International Movies,Romantic Movies
295,Movie,Takizawa Kabuki ZERO 2020 The Movie,Hideaki Takizawa,,07/08/2021,2020,TV-PG,139,"International Movies, Music & Musicals",2021,International Movies,Music & Musicals,
296,Movie,The Paper Tigers,Quoc Bao Tran,United States,07/08/2021,2021,PG-13,111,"Action & Adventure, Comedies",2021,Action & Adventure,Comedies,
299,Movie,Quam's Money,Kayode Kasum,Nigeria,06/08/2021,2020,TV-MA,115,"Comedies, Dramas, International Movies",2021,Comedies,Dramas,International Movies
300,Movie,The Swarm,Just Philippot,France,06/08/2021,2021,TV-14,102,"Horror Movies, Independent Movies, International Movies",2021,Horror Movies,Independent Movies,International Movies
301,Movie,Vivo,"Kirk DeMicco, Brandon Jeffords",Canada,06/08/2021,2021,PG,100,"Children & Family Movies, Music & Musicals",2021,Children & Family Movies,Music & Musicals,
302,Movie,Chennai Express,Rohit Shetty,India,05/08/2021,2013,TV-14,135,"Action & Adventure, Comedies, International Movies",2021,Action & Adventure,Comedies,International Movies
303,Movie,City of God: 10 Years Later,"Cavi Borges, Luciano Vidigal",Brazil,05/08/2021,2013,TV-MA,69,"Documentaries, International Movies",2021,Documentaries,International Movies,
304,Movie,Esperando la carroza,Alejandro Doria,Argentina,05/08/2021,1985,TV-MA,95,"Comedies, Cult Movies, International Movies",2021,Comedies,Cult Movies,International Movies
305,Movie,Lady Boss: The Jackie Collins Story,Laura Fairrie,United Kingdom,05/08/2021,2021,TV-14,97,Documentaries,2021,Documentaries,,
306,Movie,Tango Feroz,Marcelo Piñeyro,Argentina,05/08/2021,1993,TV-MA,124,"Classic Movies, Dramas, International Movies",2021,Classic Movies,Dramas,International Movies
307,Movie,'76,Izu Ojukwu,Nigeria,04/08/2021,2016,TV-PG,118,"Dramas, International Movies",2021,Dramas,International Movies,
308,Movie,Aftermath,Peter Winther,United States,04/08/2021,2021,TV-MA,115,Horror Movies,2021,Horror Movies,,
309,Movie,American Masters: Inventing David Geffen,Susan Lacy,United States,04/08/2021,2012,TV-MA,115,Movies,2021,Movies,,
315,Movie,Heavy,James Mangold,United States,03/08/2021,1995,R,104,"Dramas, Independent Movies, Romantic Movies",2021,Dramas,Independent Movies,Romantic Movies
316,Movie,Ije: The Journey,Chineze Anyaene,United States,03/08/2021,2010,TV-MA,106,"Dramas, International Movies",2021,Dramas,International Movies,
318,Movie,Pray Away,Kristine Stolakis,United States,03/08/2021,2021,PG-13,102,"Documentaries, LGBTQ Movies",2021,Documentaries,LGBTQ Movies,
319,Movie,Shiny_Flakes: The Teenage Drug Lord,"Eva Müller, Michael Schmitt",,03/08/2021,2021,TV-MA,97,"Documentaries, International Movies",2021,Documentaries,International Movies,
326,Movie,Beethoven,Brian Levant,United States,01/08/2021,1992,PG,87,"Children & Family Movies, Comedies",2021,Children & Family Movies,Comedies,
327,Movie,Beethoven's 2nd,Rod Daniel,United States,01/08/2021,1993,PG,88,"Children & Family Movies, Comedies",2021,Children & Family Movies,Comedies,
328,Movie,Beowulf,Robert Zemeckis,United States,01/08/2021,2007,PG-13,114,"Action & Adventure, Sci-Fi & Fantasy",2021,Action & Adventure,Sci-Fi & Fantasy,
329,Movie,Boyka: Undisputed,Todor Chapkanov,Bulgaria,01/08/2021,2016,R,90,Action & Adventure,2021,Action & Adventure,,
330,Movie,Catch Me If You Can,Steven Spielberg,United States,01/08/2021,2002,PG-13,142,Dramas,2021,Dramas,,
331,Movie,Cloudy with a Chance of Meatballs,"Phil Lord, Christopher Miller",United States,01/08/2021,2009,PG,90,"Children & Family Movies, Comedies, Sci-Fi & Fantasy",2021,Children & Family Movies,Comedies,Sci-Fi & Fantasy
333,Movie,Deep Blue Sea,Renny Harlin,United States,01/08/2021,1999,R,105,"Action & Adventure, Horror Movies, Sci-Fi & Fantasy",2021,Action & Adventure,Horror Movies,Sci-Fi & Fantasy
334,Movie,Ferris Bueller's Day Off,John Hughes,United States,01/08/2021,1986,PG-13,103,"Classic Movies, Comedies, Cult Movies",2021,Classic Movies,Comedies,Cult Movies
335,Movie,Five Feet Apart,Justin Baldoni,United States,01/08/2021,2019,PG-13,116,"Dramas, Romantic Movies",2021,Dramas,Romantic Movies,
336,Movie,Freedomland,Joe Roth,United States,01/08/2021,2006,R,113,"Dramas, Thrillers",2021,Dramas,Thrillers,
338,Movie,Good Luck Chuck,Mark Helfrich,United States,01/08/2021,2007,R,99,"Comedies, Romantic Movies",2021,Comedies,Romantic Movies,
340,Movie,I missed you: Director's Cut,"Mag Hsu, Hsu Chih-yen",,01/08/2021,2021,TV-14,96,"Dramas, Independent Movies, International Movies",2021,Dramas,Independent Movies,International Movies
341,Movie,Inception,Christopher Nolan,United States,01/08/2021,2010,PG-13,148,"Action & Adventure, Sci-Fi & Fantasy, Thrillers",2021,Action & Adventure,Sci-Fi & Fantasy,Thrillers
342,Movie,Magnolia,Paul Thomas Anderson,United States,01/08/2021,1999,R,189,"Dramas, Independent Movies",2021,Dramas,Independent Movies,
343,Movie,Major Payne,Nick Castle,United States,01/08/2021,1995,PG-13,97,Comedies,2021,Comedies,,
344,Movie,My Girl,Howard Zieff,United States,01/08/2021,1991,PG-13,102,Dramas,2021,Dramas,,
345,Movie,My Girl 2,Howard Zieff,United States,01/08/2021,1994,PG,99,"Children & Family Movies, Comedies, Dramas",2021,Children & Family Movies,Comedies,Dramas
346,Movie,Open Season: Scared Silly,David Feiss,United States,01/08/2021,2015,PG,85,"Children & Family Movies, Comedies",2021,Children & Family Movies,Comedies,
347,Movie,Pineapple Express,David Gordon Green,United States,01/08/2021,2008,R,112,"Action & Adventure, Comedies",2021,Action & Adventure,Comedies,
348,Movie,Planet 51,Jorge Blanco,Spain,01/08/2021,2009,PG,91,"Children & Family Movies, Comedies, Sci-Fi & Fantasy",2021,Children & Family Movies,Comedies,Sci-Fi & Fantasy
349,Movie,Poms,Zara Hayes,United Kingdom,01/08/2021,2019,PG-13,91,Comedies,2021,Comedies,,
350,Movie,Seabiscuit,Gary Ross,United States,01/08/2021,2003,PG-13,141,"Dramas, Sports Movies",2021,Dramas,Sports Movies,
351,Movie,Space Cowboys,Clint Eastwood,United States,01/08/2021,2000,PG-13,130,"Action & Adventure, Dramas, Sci-Fi & Fantasy",2021,Action & Adventure,Dramas,Sci-Fi & Fantasy
352,Movie,Team America: World Police,Trey Parker,United States,01/08/2021,2004,R,98,"Action & Adventure, Comedies, Cult Movies",2021,Action & Adventure,Comedies,Cult Movies
353,Movie,The Edge of Seventeen,Kelly Fremon Craig,United States,01/08/2021,2016,R,105,"Comedies, Dramas",2021,Comedies,Dramas,
354,Movie,The Haunting in Connecticut 2: Ghosts of Georgia,Tom Elkins,United States,01/08/2021,2013,R,101,Horror Movies,2021,Horror Movies,,
355,Movie,The Last Boy Scout,Tony Scott,United States,01/08/2021,1991,R,105,"Action & Adventure, Comedies",2021,Action & Adventure,Comedies,
356,Movie,The Lincoln Lawyer,Brad Furman,United States,01/08/2021,2011,R,118,"Dramas, Thrillers",2021,Dramas,Thrillers,
357,Movie,The Losers,Sylvain White,United States,01/08/2021,2010,PG-13,97,Action & Adventure,2021,Action & Adventure,,
358,Movie,The Machinist,Brad Anderson,Spain,01/08/2021,2004,R,102,"Dramas, Independent Movies, Thrillers",2021,Dramas,Independent Movies,Thrillers
359,Movie,The Net,Irwin Winkler,United States,01/08/2021,1995,PG-13,114,Thrillers,2021,Thrillers,,
360,Movie,The Original Kings of Comedy,Spike Lee,United States,01/08/2021,2000,R,111,Stand-Up Comedy,2021,Stand-Up Comedy,,
361,Movie,Valentine's Day,Garry Marshall,United States,01/08/2021,2010,PG-13,125,"Comedies, Romantic Movies",2021,Comedies,Romantic Movies,
363,Movie,The Lost Café,Kenneth Gyang,Nigeria,31/07/2021,2018,TV-14,76,"Dramas, International Movies",2021,Dramas,International Movies,
364,Movie,The Vault,Jaume Balagueró,,31/07/2021,2021,R,118,"Action & Adventure, International Movies, Thrillers",2021,Action & Adventure,International Movies,Thrillers
366,Movie,Eyes of a Thief,Najwa Najjar,France,30/07/2021,2014,TV-14,103,"Dramas, Independent Movies, International Movies",2021,Dramas,Independent Movies,International Movies
368,Movie,I'm Glad I Did,Selçuk Metin,,30/07/2021,2020,TV-14,114,"Documentaries, International Movies",2021,Documentaries,International Movies,
372,Movie,Pomegranates and Myrrh,Najwa Najjar,France,30/07/2021,2009,TV-14,95,"Dramas, Independent Movies, International Movies",2021,Dramas,Independent Movies,International Movies
373,Movie,Rurouni Kenshin: The Beginning,Keishi Otomo,,30/07/2021,2021,TV-MA,138,"Action & Adventure, International Movies",2021,Action & Adventure,International Movies,
374,Movie,The Last Mercenary,David Charhon,,30/07/2021,2021,TV-MA,112,"Action & Adventure, Comedies, International Movies",2021,Action & Adventure,Comedies,International Movies
375,Movie,Flower Girl,Michelle Bello,Nigeria,29/07/2021,2013,TV-PG,94,"Comedies, International Movies, Romantic Movies",2021,Comedies,International Movies,Romantic Movies
376,Movie,Resort to Love,Steven Tsuchida,,29/07/2021,2021,TV-14,102,"Comedies, Romantic Movies",2021,Comedies,Romantic Movies,
378,Movie,Bartkowiak,Daniel Markowicz,Poland,28/07/2021,2021,TV-MA,92,"Action & Adventure, International Movies",2021,Action & Adventure,International Movies,
379,Movie,Fantastic Fungi,Louie Schwartzberg,United States,28/07/2021,2019,TV-14,81,Documentaries,2021,Documentaries,,
384,Movie,Department,Ram Gopal Varma,India,27/07/2021,2012,TV-MA,143,"Action & Adventure, International Movies",2021,Action & Adventure,International Movies,
385,Movie,Hostage House,David Benullo,,27/07/2021,2021,TV-14,86,Thrillers,2021,Thrillers,,
388,Movie,Mimi,Laxman Utekar,India,27/07/2021,2021,TV-14,132,"Comedies, Dramas, International Movies",2021,Comedies,Dramas,International Movies
390,Movie,The Operative,Yuval Adler,France,27/07/2021,2019,TV-MA,117,"Dramas, International Movies, Thrillers",2021,Dramas,International Movies,Thrillers
393,Movie,Django Unchained,Quentin Tarantino,United States,24/07/2021,2012,R,165,"Action & Adventure, Dramas",2021,Action & Adventure,Dramas,
394,Movie,A Second Chance:  Rivals!,Clay Glen,Australia,23/07/2021,2021,PG,91,"Children & Family Movies, Sports Movies",2021,Children & Family Movies,Sports Movies,
395,Movie,African America,Muzi Mthembu,,23/07/2021,2021,TV-MA,97,"Dramas, Independent Movies, International Movies",2021,Dramas,Independent Movies,International Movies
396,Movie,Bankrolled,Marcos Bucay,Mexico,23/07/2021,2021,TV-MA,97,"Comedies, International Movies",2021,Comedies,International Movies,
397,Movie,Blood Red Sky,Peter Thorwarth,,23/07/2021,2021,TV-MA,123,"Action & Adventure, Horror Movies, International Movies",2021,Action & Adventure,Horror Movies,International Movies
399,Movie,Kingdom: Ashin of the North,Kim Seong-hun,South Korea,23/07/2021,2021,TV-MA,94,"Horror Movies, International Movies, Thrillers",2021,Horror Movies,International Movies,Thrillers
403,Movie,The Last Letter From Your Lover,Augustine Frizzell,United Kingdom,23/07/2021,2021,TV-MA,111,"Dramas, Romantic Movies",2021,Dramas,Romantic Movies,
405,Movie,9to5: The Story of a Movement,,Pakistan,22/07/2021,2021,TV-MA,85,Documentaries,2021,Documentaries,,
406,Movie,Chhota Bheem - Dinosaur World,Sidheswar Shukla,,22/07/2021,2015,TV-Y,65,Children & Family Movies,2021,Children & Family Movies,,
407,Movie,Chhota Bheem - Neeli Pahaadi,Rajiv Chilaka,India,22/07/2021,2013,TV-Y7,64,Children & Family Movies,2021,Children & Family Movies,,
408,Movie,Chhota Bheem & Ganesh,Rajiv Chilaka,India,22/07/2021,2009,TV-Y7,68,Children & Family Movies,2021,Children & Family Movies,,
409,Movie,Chhota Bheem & Krishna: Mayanagari,Rajiv Chilaka,India,22/07/2021,2011,TV-Y7,67,Children & Family Movies,2021,Children & Family Movies,,
410,Movie,Chhota Bheem & Krishna: Pataliputra- City of the Dead,Rajiv Chilaka,India,22/07/2021,2010,TV-Y7,66,Children & Family Movies,2021,Children & Family Movies,,
411,Movie,Chhota Bheem And The Broken Amulet,Rajiv Chilaka,India,22/07/2021,2013,TV-Y7,64,Children & Family Movies,2021,Children & Family Movies,,
412,Movie,Chhota Bheem And The Crown of Valhalla,Rajiv Chilaka,India,22/07/2021,2013,TV-Y7,64,Children & Family Movies,2021,Children & Family Movies,,
413,Movie,Chhota Bheem and the Incan Adventure,Rajiv Chilaka,India,22/07/2021,2013,TV-Y7,65,Children & Family Movies,2021,Children & Family Movies,,
414,Movie,Chhota Bheem and The ShiNobi Secret,Rajiv Chilaka,India,22/07/2021,2013,TV-Y7,64,Children & Family Movies,2021,Children & Family Movies,,
415,Movie,Chhota Bheem Aur Hanuman,Rajiv Chilaka,India,22/07/2021,2012,TV-Y7,68,Children & Family Movies,2021,Children & Family Movies,,
416,Movie,Chhota Bheem aur Krishna,Rajiv Chilaka,India,22/07/2021,2009,TV-Y7,68,Children & Family Movies,2021,Children & Family Movies,,
417,Movie,Chhota Bheem aur Krishna vs Zimbara,Rajiv Chilaka,India,22/07/2021,2013,TV-Y7,64,Children & Family Movies,2021,Children & Family Movies,,
418,Movie,Chhota Bheem in African Safari,Binayak Das,,22/07/2021,2015,TV-Y7,62,Children & Family Movies,2021,Children & Family Movies,,
419,Movie,Chhota Bheem Ka Roosi Romanch,"Arpan Sarkar, Shyamal Chaulia",,22/07/2021,2019,TV-Y,63,Children & Family Movies,2021,Children & Family Movies,,
420,Movie,Chhota Bheem: Bheem vs Aliens,Rajiv Chilaka,India,22/07/2021,2010,TV-Y7,69,"Children & Family Movies, Sports Movies",2021,Children & Family Movies,Sports Movies,
421,Movie,Chhota Bheem: Dholakpur to Kathmandu,Rajiv Chilaka,India,22/07/2021,2012,TV-Y7,70,Children & Family Movies,2021,Children & Family Movies,,
422,Movie,Chhota Bheem: Dus Pe Dus,"Rajiv Chilaka, Owll Mina",,22/07/2021,2014,TV-Y7,63,Children & Family Movies,2021,Children & Family Movies,,
423,Movie,Chhota Bheem: Journey to Petra,Rajiv Chilaka,India,22/07/2021,2011,TV-Y7,68,Children & Family Movies,2021,Children & Family Movies,,
424,Movie,Chhota Bheem: Master of Shaolin,Rajiv Chilaka,India,22/07/2021,2011,TV-Y7,74,Children & Family Movies,2021,Children & Family Movies,,
425,Movie,Chhota Bheem: The Rise of Kirmada,Rajiv Chilaka,India,22/07/2021,2012,TV-Y7,68,Children & Family Movies,2021,Children & Family Movies,,
427,Movie,Cousins,"Ainsley Gardiner, Briar Grace-Smith",New Zealand,22/07/2021,2021,TV-MA,99,Dramas,2021,Dramas,,
428,Movie,Wannabe Courageous,Mahmoud Karim,Egypt,22/07/2021,2019,TV-14,90,"Comedies, International Movies",2021,Comedies,International Movies,
429,Movie,Words Bubble Up Like Soda Pop,Kyohei Ishiguro,,22/07/2021,2021,TV-G,87,"Anime Features, Children & Family Movies, International Movies",2021,Anime Features,Children & Family Movies,International Movies
430,Movie,Sanitation Day,Seyi Babatope,Nigeria,21/07/2021,2020,TV-14,105,"Dramas, International Movies, Thrillers",2021,Dramas,International Movies,Thrillers
433,Movie,Trollhunters: Rise of the Titans,"Johane Matte, Andrew L. Schmidt, Francisco Ruiz Velasco",,21/07/2021,2021,TV-Y7,106,Children & Family Movies,2021,Children & Family Movies,,
434,Movie,Milkwater,Morgan Ingari,United States,20/07/2021,2020,TV-MA,102,"Comedies, Dramas, Independent Movies",2021,Comedies,Dramas,Independent Movies
437,Movie,The Tambour of Retribution,Abdulaziz Alshlahei,Saudi Arabia,19/07/2021,2021,TV-14,91,"Dramas, International Movies, Romantic Movies",2021,Dramas,International Movies,Romantic Movies
438,Movie,Cosmic Sin,Edward Drake,United States,17/07/2021,2021,R,88,Action & Adventure,2021,Action & Adventure,,
439,Movie,2 Weeks in Lagos,Kathryn Fasegha,,16/07/2021,2020,TV-PG,107,"Dramas, International Movies, Romantic Movies",2021,Dramas,International Movies,Romantic Movies
440,Movie,Deep,"Sita Likitvanichkul, Jetarin Ratanaserikiat, Apirak Samudkitpaisan, Thanabodee Uawithya, Adirek Wattaleela",Thailand,16/07/2021,2021,TV-MA,101,"Dramas, International Movies, Thrillers",2021,Dramas,International Movies,Thrillers
442,Movie,Fear Street Part 3: 1666,Leigh Janiak,,16/07/2021,2021,R,114,"Horror Movies, LGBTQ Movies",2021,Horror Movies,LGBTQ Movies,
444,Movie,La ley de Herodes,Luis Estrada,Mexico,16/07/2021,1999,R,123,"Comedies, International Movies",2021,Comedies,International Movies,
446,Movie,The Beguiled,Sofia Coppola,United States,16/07/2021,2017,R,94,"Dramas, Independent Movies, Thrillers",2021,Dramas,Independent Movies,Thrillers
447,Movie,The Book of Henry,Colin Trevorrow,United States,16/07/2021,2017,PG-13,105,Dramas,2021,Dramas,,
